Date:  2014.11.21,,,,,,,,,,
GizmoNum:  M05,,,,,,,,,,
RecipeNum:  0001,,,,,,,,,,
ExperimentNum:  0001,,,,,,,,,,
Observations:,,,,,,,,,,
,,Early  device  debugging,,,,,,,,
Step  Number,Step  Description,Time(s),SP_Temp(C),SP_SetPoint(C),HS_Temp(C),TC_Effort(%),Alarm_State,Ard_Temp(C),Fan_Effort(%),Pump_Effort(%),Volume_Infused,Volume_Withdrawn,Volume_Units
1,Do  nothing  4s,474,15.89,23.5,20.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,477,15.91,23.5,20.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,479,15.93,23.5,20.32,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,482,15.95,23.5,20.3,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,484,15.98,23.5,20.28,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,487,16.0,23.5,20.28,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,489,16.02,23.5,20.27,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,492,16.05,23.5,20.26,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,495,16.07,23.5,20.24,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,497,16.09,23.5,20.23,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,500,16.11,23.5,20.21,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,502,16.13,23.5,20.2,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,505,16.15,23.5,20.18,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,507,16.17,23.5,20.16,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,510,16.2,23.5,20.15,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,512,16.21,23.5,20.15,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,515,16.23,23.5,20.14,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,517,16.26,23.5,20.12,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,520,16.27,23.5,20.12,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,522,16.3,23.5,20.11,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,525,16.32,23.5,20.08,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,527,16.33,23.5,20.08,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,530,16.36,23.5,20.08,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,532,16.38,23.5,20.07,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,535,16.4,23.5,20.06,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,537,16.42,23.5,20.03,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,540,16.43,23.5,20.01,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,542,16.45,23.5,20.02,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,545,16.47,23.5,20.01,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,547,16.49,23.5,19.98,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,550,16.51,23.5,19.97,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,553,16.53,23.5,19.96,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,555,16.55,23.5,19.93,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,558,16.57,23.5,19.92,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,560,16.58,23.5,19.91,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,563,16.6,23.5,19.91,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,565,16.62,23.5,19.9,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,568,16.64,23.5,19.9,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,571,16.66,23.5,19.9,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,573,16.67,23.5,19.9,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,576,16.69,23.5,19.87,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,578,16.71,23.5,19.85,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,581,16.72,23.5,19.86,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,583,16.73,23.5,19.85,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,586,16.76,23.5,19.84,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,588,16.77,23.5,19.82,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,591,16.78,23.5,19.81,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,593,16.8,23.5,19.8,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,596,16.82,23.5,19.78,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,598,16.83,23.5,19.77,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,601,16.85,23.5,19.78,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,603,16.86,23.5,19.77,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,606,16.88,23.5,19.77,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,608,16.9,23.5,19.73,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,611,16.91,23.5,19.73,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,613,16.92,23.5,19.71,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,616,16.93,23.5,19.7,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,618,16.95,23.5,19.69,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,621,16.97,23.5,19.67,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,623,16.98,23.5,19.67,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,626,17.0,23.5,19.67,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,628,17.01,23.5,19.67,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,631,17.02,23.5,19.67,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,633,17.03,23.5,19.66,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,636,17.05,23.5,19.65,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,638,17.06,23.5,19.63,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,641,17.07,23.5,19.62,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,645,17.1,23.5,19.6,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,648,17.11,23.5,19.6,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,650,17.12,23.5,19.6,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,653,17.13,23.5,19.58,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,655,17.15,23.5,19.57,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,658,17.16,23.5,19.57,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,660,17.17,23.5,19.58,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,663,17.18,23.5,19.57,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,665,17.2,23.5,19.56,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,668,17.21,23.5,19.56,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,671,17.22,23.5,19.56,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,673,17.23,23.5,19.55,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,676,17.25,23.5,19.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,678,17.26,23.5,19.52,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,681,17.27,23.5,19.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,683,17.28,23.5,19.52,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,686,17.3,23.5,19.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,688,17.31,23.5,19.52,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,691,17.32,23.5,19.52,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,693,17.32,23.5,19.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,696,17.34,23.5,19.55,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,698,17.35,23.5,19.53,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,701,17.36,23.5,19.52,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,703,17.37,23.5,19.5,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,706,17.38,23.5,19.48,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,708,17.39,23.5,19.47,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,711,17.4,23.5,19.5,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,713,17.41,23.5,19.51,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,716,17.42,23.5,19.5,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,718,17.43,23.5,19.5,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,721,17.45,23.5,19.46,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,723,17.46,23.5,19.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,726,17.46,23.5,19.43,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,728,17.47,23.5,19.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,731,17.48,23.5,19.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,734,17.5,23.5,19.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,737,17.5,23.5,19.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,739,17.51,23.5,19.44,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,742,17.52,23.5,19.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,744,17.53,23.5,19.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,747,17.55,23.5,19.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,749,17.55,23.5,19.44,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,752,17.56,23.5,19.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,754,17.57,23.5,19.44,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,757,17.57,23.5,19.43,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,759,17.59,23.5,19.44,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,762,17.6,23.5,19.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,764,17.61,23.5,19.43,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,767,17.62,23.5,19.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,770,17.62,23.5,19.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,772,17.63,23.5,19.39,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,775,17.65,23.5,19.4,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,777,17.65,23.5,19.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,780,17.66,23.5,19.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,782,17.67,23.5,19.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,785,17.68,23.5,19.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,787,17.68,23.5,19.44,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,790,17.69,23.5,19.45,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,792,17.7,23.5,19.44,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,795,17.71,23.5,19.42,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,798,17.72,23.5,19.4,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,800,17.73,23.5,19.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,803,17.73,23.5,19.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,805,17.74,23.5,19.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,808,17.75,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,810,17.76,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,813,17.76,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,815,17.77,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,818,17.78,23.5,19.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,820,17.78,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,823,17.8,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,825,17.8,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,828,17.81,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,830,17.82,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,833,17.82,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,835,17.83,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,838,17.83,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,840,17.84,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,843,17.85,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,845,17.86,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,848,17.87,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,850,17.87,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,853,17.88,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,856,17.88,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,859,17.9,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,862,17.9,23.5,19.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,864,17.91,23.5,19.4,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,867,17.91,23.5,19.4,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,869,17.92,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,872,17.93,23.5,19.34,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,874,17.93,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,877,17.94,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,879,17.95,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,882,17.95,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,884,17.96,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,887,17.96,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,889,17.97,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,892,17.97,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,894,17.98,23.5,19.37,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,897,17.99,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,899,18.0,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,902,18.0,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,904,18.01,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,907,18.01,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,909,18.02,23.5,19.33,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,912,18.02,23.5,19.32,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,914,18.03,23.5,19.33,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,920,18.05,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,922,18.05,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,925,18.05,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,927,18.06,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,930,18.07,23.5,19.35,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,932,18.07,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,935,18.08,23.5,19.36,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,937,18.08,23.5,19.38,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,940,18.09,23.5,19.41,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,942,18.1,23.5,19.4,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
1,Do  nothing  4s,945,18.1,23.5,19.39,0.0,0.0.0.0.0.0.0.0,-,0.0,0.0,0.0,0.0,UL,Log  stuff
